customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend
15270.0,2011-11-24,15,2298.2,47.87916666666666,9,1459,22,6.212765957446808,2,9,1,574.55,283.67324218779135,-113.22999999999998
15271.0,2011-12-02,7,2472.09,9.328641509433965,16,1246,184,1.321969696969697,0,13,1,247.209,92.47258277757551,13.040909090909091
15272.0,2011-10-13,57,721.94,11.45936507936508,2,310,63,0.45161290322580644,3,12,1,360.97,87.69538300275562,124.01999999999998
15274.0,2011-12-05,4,716.57,15.24617021276596,2,619,44,0.30434782608695654,0,14,1,358.285,36.352359620800385,-51.40999999999997
15275.0,2011-11-08,31,609.19,14.50452380952381,2,497,41,0.14634146341463414,2,11,1,609.19,0.0,0.0
15276.0,2011-10-04,66,128.63,2.6251020408163264,1,61,49,0.0,1,16,1,128.63,0.0,0.0
15277.0,2011-10-24,46,255.9,21.325,1,205,12,0.0,0,10,1,255.89999999999998,0.0,0.0
15279.0,2010-12-20,354,277.41,13.21,2,185,21,0.5,0,10,1,277.41,0.0,0.0
15280.0,2011-06-20,172,113.12,7.07,1,154,16,0.0,0,17,1,113.12,0.0,0.0
15281.0,2011-10-12,58,2239.9500000000003,14.933000000000002,12,1193,122,1.7919463087248322,0,15,1,279.99375,268.77853692677917,-46.02940476190476
15286.0,2011-10-21,49,240.55,80.18333333333334,1,55,3,0.0,4,11,1,240.55,0.0,0.0
15287.0,2011-11-17,22,485.24,23.106666666666666,3,432,17,2.35,4,12,1,161.74666666666667,171.77734784695372,-97.635
15288.0,2011-10-27,43,2306.52,26.210454545454542,5,775,80,3.67816091954023,3,14,1,461.304,314.56729729900405,-33.537
15289.0,2011-11-10,29,935.1,15.84915254237288,4,996,43,3.7758620689655173,0,11,1,311.7,67.036911474202,-66.82499999999999
15290.0,2011-12-05,4,7803.769999999999,36.8102358490566,21,4431,93,1.6350710900473933,4,14,1,650.3141666666667,481.24803106956534,97.62835664335665
15291.0,2011-11-14,25,4551.51,42.14361111111111,19,2073,62,3.177570093457944,2,16,1,650.2157142857143,182.8999592543369,16.94178571428571
15292.0,2011-05-22,201,178.39,7.432916666666666,1,55,24,0.0,6,15,1,178.39,0.0,0.0
15296.0,2011-10-26,44,3610.31,18.05155,10,1757,137,1.4020100502512562,0,11,1,601.7183333333334,454.68629737068903,-65.79914285714285
15297.0,2011-11-29,10,635.04,15.488780487804878,4,290,30,1.325,1,16,1,317.52000000000004,123.12143274020167,174.12000000000003
15298.0,2011-12-07,2,3774.1,19.454123711340205,14,2752,115,1.8652849740932642,2,8,1,419.34444444444443,187.09971212638936,5.970999999999996
15300.0,2011-10-06,64,496.44,17.73,1,292,28,0.0,3,17,1,496.44,0.0,0.0
15301.0,2011-10-20,50,5007.72,20.35658536585366,14,2744,167,1.273469387755102,3,9,1,556.4133333333334,140.53784018903946,-0.5908333333333341
15303.0,2011-02-22,290,574.02,18.516774193548382,1,248,31,0.0,1,13,1,574.02,0.0,0.0
15304.0,2011-10-10,60,680.3,26.16538461538461,10,100,8,12.16,0,8,1,97.18571428571428,36.89178673595829,-3.7642857142857142
15306.0,2011-10-06,64,1174.35,20.247413793103448,3,810,57,1.456140350877193,3,12,1,391.45,110.1527071841632,86.32999999999998
15307.0,2011-09-05,95,205.3,17.108333333333334,1,37,12,0.0,0,11,1,205.3,0.0,0.0
15308.0,2011-03-14,270,302.27,14.393809523809525,2,173,19,0.15,3,13,1,302.27,0.0,0.0
15312.0,2011-09-25,75,921.1,19.18958333333333,5,513,42,5.8936170212765955,6,12,1,230.275,87.09071075608469,-59.908
15313.0,2011-08-21,110,52.0,52.0,1,25,1,,6,16,1,52.0,0.0,0.0
15314.0,2011-05-24,199,327.97,13.665416666666667,1,313,24,0.0,1,14,1,327.97,0.0,0.0
15315.0,2011-10-06,64,551.54,14.514210526315788,3,838,35,1.3513513513513513,3,12,1,275.77,86.53572788160969,122.38
15316.0,2011-01-17,326,165.0,165.0,1,100,1,,0,11,1,165.0,0.0,0.0
15318.0,2011-12-06,3,312.62,9.473333333333333,1,642,33,0.0,1,11,1,312.62,0.0,0.0
15319.0,2011-03-01,283,204.5,12.78125,1,175,16,0.0,1,12,1,204.5,0.0,0.0
15320.0,2011-10-26,44,267.13,7.420277777777778,1,326,36,0.0,2,13,1,267.13,0.0,0.0
15321.0,2011-10-21,49,2663.48,25.36647619047619,4,1164,83,2.3173076923076925,4,9,1,887.8266666666667,869.2729103298535,-622.1500000000001
15322.0,2011-10-06,64,602.97,12.305510204081632,2,365,42,0.4375,3,9,1,301.48499999999996,534.8484982216926,-756.3899999999999
15325.0,2011-08-28,103,161.74,3.3695833333333334,1,231,47,0.0,6,11,1,161.74,0.0,0.0
15326.0,2011-01-10,333,311.71,10.748620689655173,1,386,29,0.0,0,11,1,311.71,0.0,0.0
15327.0,2011-10-18,52,208.75,20.875,1,116,10,0.0,1,11,1,208.75,0.0,0.0
15329.0,2011-11-04,35,1007.5,16.516393442622952,5,480,51,5.466666666666667,3,15,1,201.5,211.4561420247707,-3.5000000000000058
15330.0,2011-11-07,32,714.96,54.99692307692308,2,1312,10,2.3333333333333335,0,12,1,357.48,52.439038892794365,74.16000000000003
15332.0,2010-12-08,366,1661.06,47.45885714285714,4,652,29,0.08823529411764706,6,12,0,1661.06,0.0,0.0
15333.0,2011-05-15,208,1028.56,64.285,1,344,16,0.0,6,13,1,1028.56,0.0,0.0
15334.0,2011-07-06,156,347.87,3.5862886597938144,3,272,66,0.16666666666666666,2,11,1,173.935,69.7985103709241,-98.71
15335.0,2011-10-17,53,170.22,4.863428571428571,1,79,34,0.0,0,12,1,170.22,0.0,0.0
15339.0,2011-10-04,66,557.57,6.336022727272728,3,414,79,2.8850574712643677,1,12,1,278.78499999999997,29.535850250162138,41.77000000000004
15341.0,2011-09-20,80,2020.52,118.85411764705884,1,812,17,0.0,1,9,1,2020.52,0.0,0.0
15342.0,2011-08-15,116,391.76,15.067692307692308,2,276,24,0.52,1,10,1,391.76,0.0,0.0
15343.0,2011-09-13,87,364.5,17.357142857142858,1,84,21,0.0,1,13,1,364.5,0.0,0.0
15344.0,2011-12-09,0,476.58,14.893125,5,106,21,2.2903225806451615,0,14,1,119.145,149.86231024955316,-43.666000000000004
15345.0,2011-11-04,35,367.69,15.986521739130437,2,78,20,0.45454545454545453,1,11,1,183.845,296.5535129618262,-419.39
15346.0,2011-01-11,332,252.42,14.848235294117648,1,144,17,0.0,1,11,1,252.42000000000002,0.0,0.0
15347.0,2010-12-08,366,201.6,40.32000000000001,1,130,5,0.0,2,15,1,201.60000000000002,0.0,0.0
15348.0,2011-09-28,72,158.04,17.56,1,84,9,0.0,2,13,1,158.04,0.0,0.0
15349.0,2011-07-04,158,463.91,6.533943661971831,2,321,65,0.4142857142857143,6,15,1,231.95499999999998,175.72310619266892,-248.51
15350.0,2010-12-01,373,115.65,23.130000000000003,1,51,5,0.0,2,13,1,115.65,0.0,0.0
15351.0,2011-11-27,12,1836.69,8.09114537444934,10,721,160,1.5619469026548674,6,12,1,459.1725,146.35994314816244,64.33300000000001
15353.0,2011-03-30,254,770.12,12.624918032786884,2,341,59,1.8833333333333333,2,12,1,385.06,103.81741761380894,146.82000000000005
15355.0,2011-11-10,29,277.05,19.789285714285715,2,45,9,1.7692307692307692,0,15,1,138.525,17.35947147812975,24.55000000000001
15356.0,2011-11-08,31,2718.03,5.446953907815631,10,1643,215,0.6686746987951807,4,13,1,302.00333333333333,83.30361531770394,-5.194833333333336
15360.0,2011-10-31,39,427.93,32.917692307692306,1,223,13,0.0,0,9,1,427.93,0.0,0.0
15361.0,2010-12-13,361,418.92,59.84571428571429,1,336,7,0.0,0,9,1,418.92,0.0,0.0
15363.0,2011-04-12,241,318.05,18.708823529411767,2,143,16,8.1875,3,12,1,159.025,236.13830957724753,-333.95
15364.0,2011-09-05,95,913.19,31.489310344827587,2,493,29,5.642857142857143,0,9,1,456.595,176.48678151635036,249.58999999999997
15365.0,2011-11-14,25,1549.17,10.3278,8,759,65,1.9328859060402686,0,10,1,387.2925,1029.700343607304,-202.001
15366.0,2011-09-25,75,602.51,13.69340909090909,2,621,37,6.558139534883721,6,15,1,301.255,276.7828073598503,391.43
15367.0,2011-10-13,57,1867.69,19.45510416666667,5,1055,92,2.2842105263157895,2,13,1,466.9225,341.61179257309016,-157.101
15368.0,2011-11-18,21,446.94000000000005,111.735,1,230,4,0.0,4,14,1,446.94000000000005,0.0,0.0
15370.0,2011-10-30,40,2360.55,24.847894736842107,8,828,65,3.074468085106383,3,14,1,393.425,138.67909687476336,19.04599999999999
15372.0,2011-07-25,137,2007.4,74.34814814814814,1,2924,27,0.0,0,16,1,2007.4,0.0,0.0
15373.0,2011-12-01,8,2213.11,16.154087591240877,13,476,74,2.6323529411764706,2,14,1,245.90111111111113,163.50027388696054,9.015833333333338
15374.0,2011-08-03,128,168.0,56.0,1,126,3,0.0,2,9,1,168.0,0.0,0.0
15376.0,2011-10-30,40,1221.56,10.530689655172411,3,615,100,1.5739130434782609,6,13,1,407.18666666666667,208.6418348110784,-199.015
15379.0,2011-06-23,169,3631.89,18.53005102040817,8,2293,145,0.9435897435897436,3,13,1,726.378,551.0860687043358,-301.26099999999997
15380.0,2011-12-01,8,1682.36,45.4691891891892,6,374,22,9.86111111111111,3,16,1,336.472,72.94190784453063,25.833999999999993
15381.0,2011-05-10,213,596.85,74.60625,2,171,8,7.714285714285714,2,13,1,298.425,22.804193693266157,32.25
15382.0,2011-11-25,14,5927.86,19.37209150326797,8,4003,193,0.9114754098360656,4,9,1,1185.5720000000001,839.2932454571525,247.971
15384.0,2011-06-23,169,635.76,14.785116279069769,3,593,35,4.785714285714286,3,10,1,317.88,29.641916267340044,41.91999999999996
15385.0,2011-10-30,40,316.88,26.406666666666663,1,161,12,0.0,6,15,1,316.88,0.0,0.0
15386.0,2011-06-06,186,394.14,12.714193548387096,1,446,31,0.0,0,13,1,394.14,0.0,0.0
15388.0,2011-03-14,270,140.54,14.053999999999998,1,88,10,0.0,0,13,0,140.54,0.0,0.0
15389.0,2011-06-20,172,500.0,500.0,1,400,1,,0,16,1,500.0,0.0,0.0
15392.0,2011-12-05,4,1515.73,17.832117647058823,5,1265,74,4.214285714285714,0,10,1,378.9325,124.82305913438692,19.487000000000002
15393.0,2011-11-23,16,231.86,19.32166666666667,2,150,10,24.0,3,16,1,115.93,11.55412480458819,-16.340000000000003
15394.0,2011-11-30,9,2183.54,25.68870588235294,4,910,54,4.142857142857143,3,14,1,545.885,228.61006182289236,-120.58599999999997
15395.0,2011-01-18,325,107.45,15.35,1,17,7,0.0,1,12,1,107.45,0.0,0.0
15396.0,2011-08-19,112,288.18,20.58428571428572,1,122,14,0.0,4,10,1,288.18,0.0,0.0
15397.0,2011-02-23,289,94.0,15.666666666666666,1,20,6,0.0,2,9,1,94.0,0.0,0.0
15398.0,2011-11-23,16,1339.63,18.10310810810811,3,767,60,0.8356164383561644,2,16,1,669.815,57.79183722637642,81.7299999999999
15399.0,2011-12-08,1,815.77,16.3154,3,611,45,1.5510204081632653,3,15,1,271.92333333333335,30.945132627496253,-19.265000000000015
15400.0,2011-09-08,92,666.7,51.284615384615385,6,360,10,15.416666666666666,2,11,1,166.675,125.0439755979205,-63.41000000000001
15402.0,2011-07-14,148,626.35,15.276829268292683,2,693,34,1.175,4,13,1,313.175,180.75770647471714,-255.63
15405.0,2011-06-03,189,349.1,43.6375,1,193,8,0.0,4,14,1,349.1,0.0,0.0
15406.0,2011-11-21,18,426.61,7.355344827586207,4,236,51,4.9298245614035086,4,16,1,213.305,55.13311572911512,-77.97
15407.0,2011-11-06,33,1046.74,7.072567567567567,4,552,142,1.8435374149659864,6,11,1,261.685,119.64383212964496,66.904
15408.0,2011-03-20,264,267.18,7.858235294117647,1,106,34,0.0,6,15,1,267.18,0.0,0.0
15410.0,2011-09-16,84,3450.84,28.285573770491805,8,1200,48,1.4297520661157024,4,14,1,575.14,239.17785374068396,30.869142857142858
15411.0,2011-11-13,26,1336.43,13.49929292929293,5,527,86,1.5816326530612246,6,15,1,267.286,233.06011484164335,16.423000000000002
15412.0,2011-06-21,171,190.53,19.053,1,108,10,0.0,1,15,1,190.53,0.0,0.0
15414.0,2011-11-30,9,774.9000000000001,19.86923076923077,3,443,37,6.105263157894737,2,9,1,387.45000000000005,496.74251378354967,702.5
15415.0,2011-01-30,313,559.61,11.906595744680851,1,551,46,0.0,6,14,1,559.61,0.0,0.0
15416.0,2011-10-06,64,3974.37,20.592590673575128,5,2089,165,1.125,3,8,1,993.5925,255.61735209423227,-164.499
15417.0,2011-09-15,85,508.8,18.17142857142857,1,284,28,0.0,3,15,1,508.8,0.0,0.0
15419.0,2011-11-15,24,135.86,16.9825,1,230,8,0.0,1,9,1,135.86,0.0,0.0
15421.0,2011-10-12,58,950.36,17.93132075471698,4,500,40,4.8076923076923075,2,14,1,316.7866666666667,118.15776966976541,-42.03
15422.0,2011-01-20,323,97.7,16.283333333333335,2,38,6,0.0,3,14,1,97.7,0.0,0.0
15423.0,2011-11-01,38,43.5,21.75,1,101,2,0.0,1,14,1,43.5,0.0,0.0
15424.0,2011-03-30,254,383.34,22.54941176470588,2,554,17,0.0,2,13,1,383.34,0.0,0.0
15426.0,2011-11-20,19,1386.58,4.899575971731449,7,645,222,1.2375886524822695,6,13,1,462.1933333333333,263.3116270378756,189.89
15427.0,2011-11-06,33,1430.54,4.899109589041096,3,967,233,0.044673539518900345,6,14,1,715.27,503.1489012210997,711.56
15428.0,2011-11-24,15,93.78,15.63,1,102,6,0.0,3,16,1,93.78,0.0,0.0
15429.0,2011-11-13,26,364.9,4.396385542168675,3,369,77,0.5853658536585366,6,13,1,182.45,39.824253916426365,-56.32000000000002
15432.0,2011-11-16,23,171.19,17.119,1,65,10,0.0,2,16,1,171.19000000000003,0.0,0.0
15433.0,2011-09-21,79,417.87,7.88433962264151,3,399,40,3.5961538461538463,3,14,1,139.29,244.7357532114995,-244.035
15434.0,2011-12-01,8,997.48,16.906440677966103,6,638,40,3.2758620689655173,2,16,1,249.37,67.69386087378973,-31.320000000000004
15435.0,2011-11-17,22,149.29,5.147931034482759,1,54,29,0.0,3,16,1,149.29,0.0,0.0
15436.0,2011-11-27,12,1067.75,3.669243986254296,3,574,243,0.7586206896551724,6,16,1,355.9166666666667,126.48563488923685,-126.45000000000002
15437.0,2011-03-22,262,200.16,4.448,1,79,44,0.0,1,13,1,200.16,0.0,0.0
15438.0,2011-07-31,131,156.57999999999998,6.263199999999999,1,59,25,0.0,6,14,1,156.57999999999998,0.0,0.0
15440.0,2011-10-16,54,383.68,6.188387096774194,3,197,50,2.5081967213114753,6,12,1,127.89333333333333,17.175940537080745,10.110000000000007
15442.0,2011-04-05,248,594.0,297.0,1,120,2,0.0,1,12,1,594.0,0.0,0.0
15443.0,2011-12-08,1,3188.84,8.503573333333334,8,1636,237,0.8422459893048129,6,12,1,531.4733333333334,336.6156463782791,78.052
15444.0,2011-11-30,9,1411.21,6.594439252336449,2,759,191,0.14553990610328638,2,17,1,705.605,522.9125357552637,739.5099999999999
15445.0,2011-03-20,264,113.5,22.7,1,58,5,0.0,6,15,1,113.5,0.0,0.0
15447.0,2011-01-13,330,155.17,17.24111111111111,1,85,9,0.0,3,11,1,155.17000000000002,0.0,0.0
15448.0,2011-01-31,312,494.64,17.665714285714284,1,232,28,0.0,0,10,1,494.64,0.0,0.0
15449.0,2011-11-13,26,971.22,15.66483870967742,5,810,47,3.819672131147541,2,10,1,194.244,179.5096895156359,-3.8200000000000047
15450.0,2011-11-09,30,429.84,14.328,1,376,30,0.0,2,17,1,429.84,0.0,0.0
15452.0,2011-11-10,29,528.48,9.437142857142858,3,280,47,4.236363636363636,6,15,1,176.16,56.47871103345048,-55.8
15453.0,2011-12-08,1,1371.77,4.91673835125448,7,837,169,0.6546762589928058,3,12,1,228.62833333333333,94.81475674528025,-12.295142857142855
15454.0,2010-12-12,362,179.1,7.164,1,86,23,0.0,6,14,1,179.1,0.0,0.0
15456.0,2011-03-01,283,434.59,7.492931034482759,3,633,48,1.3157894736842106,1,13,1,217.29500000000002,19.692923856045354,-27.849999999999994
15457.0,2011-03-22,262,237.07,4.087413793103448,1,132,56,0.0,1,15,1,237.07,0.0,0.0
15458.0,2011-11-14,25,161.64,23.09142857142857,1,156,7,0.0,0,13,1,161.64,0.0,0.0
15460.0,2010-12-20,354,214.26,3.826071428571428,1,107,53,0.0,0,16,1,214.26,0.0,0.0
15462.0,2011-09-06,94,234.6,21.327272727272728,3,172,9,9.2,1,15,1,78.2,23.20948082142296,-20.1
15463.0,2011-11-10,29,126.14,18.02,1,106,7,0.0,3,12,1,126.14,0.0,0.0
15464.0,2011-01-05,338,1044.65,6.739677419354839,1,348,155,0.0,2,15,1,1044.65,0.0,0.0
15465.0,2011-11-20,19,6945.02,66.77903846153846,24,1217,43,3.3106796116504853,6,10,1,694.502,378.1093871061359,-60.45684848484849
15466.0,2011-09-15,85,334.53,5.868947368421052,1,246,56,0.0,3,14,1,334.53,0.0,0.0
15467.0,2011-11-30,9,511.88,9.658113207547167,4,306,41,2.730769230769231,6,14,1,255.94,207.3519925151432,-293.24
15468.0,2011-11-04,35,438.46,15.119310344827586,5,150,25,11.535714285714286,2,13,1,146.15333333333334,261.1339216443037,-3.3499999999999943
15469.0,2011-10-27,43,504.5,18.685185185185187,4,150,24,2.923076923076923,3,16,1,252.25,53.66940469205894,-75.89999999999998
15471.0,2011-12-07,2,454.48,6.225753424657534,1,256,67,0.0,2,14,1,454.48,0.0,0.0
15472.0,2011-08-18,113,371.56,4.888947368421053,1,251,76,0.0,3,15,1,371.56,0.0,0.0
15473.0,2011-11-25,14,1465.2,104.65714285714286,10,552,4,3.3846153846153846,2,14,1,732.6,26.3043722601396,-37.200000000000045
15475.0,2011-09-23,77,454.11,15.658965517241375,1,319,29,0.0,4,15,1,454.11,0.0,0.0
15478.0,2011-10-30,40,1399.92,31.81636363636364,2,575,34,0.37209302325581395,4,11,1,1399.92,0.0,0.0
15480.0,2011-08-15,116,905.5,20.122222222222224,1,303,45,0.0,0,14,0,905.5,0.0,0.0
15483.0,2011-07-01,161,225.26,2.681666666666666,4,291,74,1.2650602409638554,4,12,1,112.63,2.375878784786804,3.3599999999999994
15484.0,2011-12-08,1,3559.21,18.931968085106384,5,3134,135,0.40106951871657753,3,13,1,889.8025,530.6920603875031,-241.10899999999992
15485.0,2011-11-09,30,2564.5,30.17058823529412,3,1281,59,4.071428571428571,2,14,1,854.8333333333334,489.4501983177995,178.38999999999993
15488.0,2011-09-08,92,91.32,45.66,1,73,2,0.0,3,10,1,91.32000000000001,0.0,0.0
15489.0,2011-11-17,22,1090.03,19.818727272727276,4,593,47,3.4444444444444446,3,12,1,363.3433333333333,72.9342870900466,-24.564999999999998
15491.0,2011-09-05,95,3090.85,19.940967741935484,7,1624,108,0.8961038961038961,0,10,1,618.17,289.73382137748433,-167.80700000000002
15492.0,2011-11-11,28,659.4599999999999,18.84171428571428,2,483,32,1.3529411764705883,0,14,1,329.73,223.45988499057276,-316.02
15493.0,2011-11-07,32,1918.86,6.5940206185567005,7,546,177,0.8137931034482758,0,11,1,479.71500000000003,140.22455075104835,43.406
15494.0,2011-11-18,21,1280.58,10.49655737704918,2,1139,120,0.8181818181818182,2,15,1,640.2900000000001,678.2426823785128,-959.1800000000001
15497.0,2011-11-22,17,1259.7,78.73125,3,622,13,20.133333333333333,0,10,1,629.85,478.3577374726994,-676.5
15500.0,2011-12-01,8,1131.56,16.640588235294118,4,572,64,1.0597014925373134,0,13,1,377.18666666666667,99.68801800283391,-69.88000000000002
15503.0,2010-12-12,362,141.04,2.1369696969696967,1,70,66,0.0,6,10,1,141.04,0.0,0.0
15504.0,2011-09-19,81,52.83,4.063846153846153,1,33,13,0.0,0,13,1,52.83,0.0,0.0
15505.0,2011-10-18,52,3497.14,35.32464646464646,7,2348,90,1.030612244897959,4,7,1,874.2850000000001,223.66935559734898,-101.15000000000002
15506.0,2011-11-17,22,972.08,6.03776397515528,3,842,121,0.725,3,12,1,324.02666666666664,129.94030334477955,128.04000000000002
15507.0,2011-06-21,171,475.86,10.574666666666667,1,160,41,0.0,1,11,1,475.86,0.0,0.0
15508.0,2011-06-03,189,1000.27,10.8725,6,440,78,0.4835164835164835,4,15,1,333.42333333333335,206.51723713369145,-73.655
15510.0,2011-01-13,330,250.0,250.0,1,2,1,,3,12,1,250.0,0.0,0.0
15511.0,2011-11-28,11,900.53,5.699556962025317,5,269,117,0.4585987261146497,3,15,1,300.1766666666667,95.94399216904274,95.915
15512.0,2011-07-07,155,121.0,17.285714285714285,2,68,7,33.833333333333336,2,12,1,60.5,57.558491988584976,-81.4
15514.0,2011-11-27,12,2907.45,14.758629441624365,13,1761,96,1.7755102040816326,4,12,1,726.8625,559.1796930251193,253.31899999999996
15516.0,2011-10-26,44,62.43,4.162,3,27,15,0.07142857142857142,0,11,1,62.43,0.0,0.0
15517.0,2011-04-20,233,267.03,9.89,1,293,27,0.0,2,14,1,267.03,0.0,0.0
15518.0,2011-10-06,64,1897.75,8.826744186046511,12,1253,135,1.233644859813084,6,12,1,379.55,140.01939062144214,-70.151
15520.0,2011-12-08,1,343.5,19.08333333333333,1,314,18,0.0,3,10,1,343.5,0.0,0.0
15521.0,2011-11-03,36,2699.65,13.566080402010051,12,1675,116,1.0858585858585859,2,12,1,385.66428571428565,309.7716239886595,-73.19892857142857
15522.0,2011-11-07,32,397.99,7.106964285714286,2,572,47,0.9818181818181818,1,12,1,198.995,84.93059548831623,-120.11000000000001
15523.0,2011-09-16,84,412.0100000000001,41.20100000000001,1,132,10,0.0,4,16,1,412.01000000000005,0.0,0.0
15524.0,2011-11-15,24,440.0,440.0,1,4,1,,1,12,1,440.0,0.0,0.0
15525.0,2011-12-07,2,716.97,4.566687898089172,4,383,132,2.371794871794872,2,14,1,238.99,43.06298062141078,-12.075000000000001
15526.0,2011-11-06,33,148.44,37.11,2,24,4,0.0,6,15,1,148.44,0.0,0.0
15527.0,2011-11-21,18,2411.68,14.705365853658536,9,988,127,2.03680981595092,0,12,1,344.52571428571434,219.022634511987,52.877857142857145
15528.0,2011-03-30,254,229.33,8.820384615384615,1,123,26,0.0,2,16,1,229.33,0.0,0.0
15529.0,2011-11-17,22,3932.6,5.931523378582202,12,3447,414,0.5090634441087614,1,11,1,436.9555555555555,211.31362024909274,14.852166666666673
15530.0,2011-11-18,21,1497.31,13.993551401869158,4,938,90,2.1132075471698113,3,11,1,374.3275,157.56091782228233,-90.331
15531.0,2011-12-01,8,1972.39,9.00634703196347,2,1085,196,0.10091743119266056,2,17,1,986.1949999999999,719.643784416985,-1017.73
15532.0,2011-11-14,25,1490.98,5.80147859922179,6,500,204,1.29296875,6,13,1,372.745,72.2855912336615,-17.772000000000002
15533.0,2011-11-20,19,746.92,8.685116279069767,5,256,73,0.8,6,15,1,373.46000000000004,180.84963035627146,-255.76000000000005
15535.0,2011-06-19,173,426.4,5.685333333333333,7,121,55,2.5675675675675675,6,12,1,106.60000000000001,97.00425110959486,36.233999999999995
15537.0,2011-06-29,163,110.92,4.621666666666667,1,29,24,0.0,2,13,1,110.92,0.0,0.0
15539.0,2011-12-02,7,538.46,13.13317073170732,1,410,41,0.0,4,13,1,538.46,0.0,0.0
15540.0,2011-11-28,11,213.3,14.22,1,200,15,0.0,0,13,1,213.3,0.0,0.0
15541.0,2011-08-17,114,85.13000000000001,2.9355172413793107,1,49,29,0.0,2,14,1,85.13000000000001,0.0,0.0
15543.0,2011-02-24,288,127.86,4.566428571428571,1,86,26,0.0,3,15,1,127.86,0.0,0.0
15544.0,2011-12-01,8,3542.51,13.572835249042146,11,3105,122,1.3846153846153846,4,16,1,442.81375,274.20595231308994,-41.752738095238094
15545.0,2011-10-16,54,288.97,3.612125,2,162,78,4.0,6,13,1,144.485,12.947125163525698,18.31000000000003
15547.0,2011-12-02,7,4910.6,7.065611510791367,14,3999,441,0.5043227665706052,6,12,1,491.06000000000006,239.14345601658337,24.48860606060606
15549.0,2011-09-23,77,1640.21,14.38780701754386,4,681,103,2.106194690265487,3,15,1,546.7366666666667,435.4272483817858,-417.485
15550.0,2011-12-05,4,575.63,9.43655737704918,4,295,43,4.933333333333334,3,15,1,143.9075,7.139922385199077,2.6449999999999987
15551.0,2011-11-03,36,436.06,15.036551724137931,1,218,29,0.0,3,12,1,436.06,0.0,0.0
