,customerid,date,Days_Since_Last_Purchase,total_spend,Average_Transaction_Value,Total_Transactions,Total_Products_Purchased,Unique_Products_Purchased,Average_Days_Between_Purchases,Favorite_Shopping_Day,Favorite_Shopping_Hour,is_uk,Monthly_Spending_Mean,Monthly_Spending_Std,Spending_Trend,cluster
2397,15790.0,2011-11-29,10,218.75,6.4338235294117645,1,113,34,0.0,1,14,1,218.75,0.0,0.0,2
2398,15791.0,2011-10-27,43,1604.44,21.111052631578943,3,730,66,2.12,3,15,1,534.8133333333334,628.4821230817415,-416.8949999999999,2
2399,15793.0,2011-11-30,9,948.96,72.99692307692308,4,552,6,21.5,0,11,1,316.32,17.886218158123896,15.160000000000023,2
2400,15795.0,2011-07-13,149,610.01,14.524047619047618,1,581,42,0.0,2,10,1,610.01,0.0,0.0,2
2401,15796.0,2011-12-08,1,2704.6600000000003,20.489848484848487,9,858,69,2.267175572519084,6,11,1,386.38000000000005,120.25995177115284,-5.233571428571433,2
2402,15799.0,2011-09-25,75,884.14,9.021836734693878,3,955,94,2.6597938144329896,6,12,1,294.7133333333333,122.94074236530922,41.339999999999975,2
2403,15800.0,2011-08-24,107,696.89,5.956324786324786,2,332,116,1.1982758620689655,2,14,1,348.445,147.00042874087137,207.89,2
2404,15801.0,2011-10-24,46,1042.19,15.104202898550726,4,562,61,0.9117647058823528,0,15,1,521.095,542.8812312559719,767.75,2
2405,15803.0,2011-10-19,51,415.8200000000001,51.977500000000006,1,290,8,0.0,2,14,1,415.8200000000001,0.0,0.0,2
2406,15804.0,2011-12-09,0,3848.55,14.097252747252748,19,2513,170,0.6985294117647058,2,10,1,481.06875,218.62227454398536,-14.242976190476186,2
2407,15805.0,2011-11-16,23,5411.87,17.74383606557377,20,3317,220,1.105263157894737,3,12,1,676.48375,379.55642904156656,41.35654761904761,2
2408,15806.0,2011-10-24,46,784.58,25.30903225806452,3,602,24,7.666666666666667,1,9,1,261.5266666666667,39.43309439206278,-18.830000000000013,2
2409,15807.0,2011-10-20,50,903.9,18.83125,3,430,48,0.5531914893617021,4,14,1,451.9500000000001,259.7203207298189,-367.3,2
2410,15808.0,2011-02-06,306,3641.07,18.48258883248731,5,1303,143,0.3163265306122449,6,14,1,1213.69,829.2718765881307,-717.675,2
2411,15809.0,2011-11-04,35,399.21,9.283953488372092,6,251,31,6.309523809523809,3,11,1,79.84200000000001,81.5251643359276,-44.512,2
2412,15810.0,2011-09-22,78,1145.43,10.227053571428572,7,737,66,1.945945945945946,2,19,1,229.086,320.191387735523,-166.08800000000002,2
2413,15811.0,2011-11-22,17,2171.32,15.621007194244603,9,1061,117,2.4855072463768115,3,15,1,361.8866666666667,193.93918631021083,13.58857142857143,2
2414,15812.0,2011-08-24,107,1801.14,43.930243902439024,5,922,36,5.225,4,15,1,360.228,154.20360216285485,-4.873999999999995,2
2415,15813.0,2011-05-16,207,1303.91,32.59775,2,603,40,0.7948717948717948,3,9,1,651.9549999999999,167.86007878587446,-237.39,2
2416,15814.0,2011-12-06,3,1842.73,24.90175675675676,6,1247,64,0.6027397260273972,3,9,1,614.2433333333333,619.5754567712744,-598.725,2
2417,15815.0,2011-10-07,63,2100.6,42.86938775510204,5,1856,33,4.0625,4,12,1,420.12,113.29007988345673,-37.458,2
2418,15819.0,2011-10-21,49,1905.45,15.491463414634149,4,1357,96,1.852459016393443,1,14,1,476.3625,140.80866838254903,-108.81499999999998,2
2419,15820.0,2011-01-24,319,206.98,12.175294117647056,1,128,17,0.0,0,12,1,206.98,0.0,0.0,2
2420,15821.0,2011-10-26,44,570.96,9.209032258064516,2,202,57,0.2786885245901639,6,13,1,570.96,0.0,0.0,2
2421,15822.0,2011-12-06,3,885.47,26.83242424242424,2,375,28,11.125,1,14,1,442.735,3.585031380615771,5.069999999999993,2
2422,15823.0,2011-01-06,337,-811.86,-54.124,1,-282,15,0.0,3,12,1,-811.86,0.0,0.0,2
2423,15825.0,2011-06-20,172,532.94,26.647,1,220,20,0.0,0,13,1,532.94,0.0,0.0,2
2424,15826.0,2011-10-19,51,1649.36,23.903768115942032,4,962,64,2.323529411764706,4,16,1,824.6800000000001,148.03987570921555,209.36,2
2425,15827.0,2011-09-27,73,1648.54,12.395037593984965,20,843,72,2.212121212121212,3,15,1,164.85399999999998,69.92711383211014,8.658060606060607,2
2426,15829.0,2011-09-01,99,636.14,12.473333333333333,2,996,44,0.82,4,10,1,318.07,10.422753954689718,-14.740000000000007,2
2427,15830.0,2011-11-10,29,547.7,13.358536585365854,2,409,39,0.2,2,10,1,547.7,0.0,0.0,2
2428,15831.0,2011-10-12,58,740.64,11.054328358208956,4,1084,64,4.0,2,13,1,246.88,101.48376766754376,43.79499999999999,2
2429,15832.0,2011-03-30,254,836.79,15.49611111111111,1,465,54,0.0,2,15,1,836.79,0.0,0.0,2
2430,15834.0,2011-09-30,70,2073.8,7.652398523985241,6,955,242,1.1111111111111112,0,17,1,518.45,542.4840743591773,51.252,2
2431,15835.0,2011-10-26,44,954.09,19.0818,4,439,47,5.816326530612245,3,10,1,238.5225,59.97165017739631,-6.759000000000006,2
2432,15836.0,2011-10-25,45,117.47,9.789166666666668,2,24,10,0.3636363636363636,3,17,1,117.47,0.0,0.0,2
2433,15837.0,2011-10-06,64,391.98,16.3325,1,189,24,0.0,3,9,1,391.98,0.0,0.0,2
2434,15839.0,2011-11-14,25,1020.74,15.703692307692307,5,670,56,1.890625,1,12,1,340.24666666666667,135.16291404572976,-34.400000000000006,2
2435,15840.0,2011-10-12,58,345.66,12.345,3,394,26,4.148148148148148,0,11,1,172.82999999999998,83.45274231563633,-118.02,2
2436,15841.0,2011-10-06,64,1209.1,24.182,6,926,36,5.530612244897959,2,14,1,241.82,259.859190331995,-34.406,2
2437,15843.0,2011-02-09,303,118.95000000000002,14.868750000000002,1,27,8,0.0,2,10,1,118.95,0.0,0.0,2
2438,15844.0,2011-10-24,46,130.73999999999998,11.885454545454545,1,134,11,0.0,0,15,1,130.73999999999998,0.0,0.0,2
2439,15845.0,2011-11-22,17,3650.87,26.07764285714285,10,1918,97,2.2661870503597124,4,10,1,456.35875,287.782859136016,28.263452380952376,2
2440,15847.0,2011-11-01,38,389.27,17.694090909090907,2,449,22,11.857142857142858,1,14,1,194.635,19.735350262916548,27.91,2
2441,15850.0,2011-11-20,19,234.88,2.525591397849462,2,298,87,1.608695652173913,6,14,1,117.44,1.8101933598375632,2.5600000000000023,2
2442,15852.0,2011-06-06,186,160.71,7.305000000000001,2,48,22,0.4761904761904761,3,13,1,80.355,32.32185096803709,-45.71000000000001,2
2443,15853.0,2011-10-19,51,110.8,3.693333333333333,1,135,29,0.0,2,10,1,110.8,0.0,0.0,2
2444,15854.0,2011-12-05,4,2969.12,21.51536231884058,12,926,105,2.56934306569343,0,13,1,329.90222222222224,129.10552125855983,9.039500000000002,2
2445,15855.0,2011-07-26,136,712.24,8.903,5,470,59,1.5949367088607596,1,10,1,142.448,56.19138608363385,30.928000000000004,2
2446,15857.0,2011-11-21,18,297.0,21.214285714285715,1,308,14,0.0,0,12,1,297.0,0.0,0.0,2
2447,15858.0,2011-11-24,15,1427.57,7.59345744680851,5,1163,145,1.8663101604278076,1,13,1,285.514,120.87679607765917,-55.547,2
2448,15860.0,2011-10-30,40,965.16,6.943597122302158,8,437,105,2.340579710144928,4,11,1,160.86,86.70563072834429,-9.59657142857143,2
2449,15861.0,2011-11-27,12,2981.92,5.5118669131238445,9,2527,339,0.4685185185185185,6,15,1,745.48,388.1265182042234,189.41600000000005,2
2450,15862.0,2011-12-01,8,832.88,5.665850340136054,4,585,142,2.493150684931507,3,11,1,208.22,98.67919165997796,-51.13000000000001,2
2451,15863.0,2011-11-14,25,68.84,3.824444444444445,2,19,18,9.823529411764708,0,12,1,34.42,35.666466043049454,50.44,2
2452,15864.0,2011-11-17,22,1769.7800000000002,73.74083333333334,8,1044,16,12.695652173913045,1,10,1,294.9633333333333,212.6631956561047,65.41085714285714,2
2453,15865.0,2011-10-30,40,895.13,22.37825,3,368,37,4.410256410256411,1,11,1,298.37666666666667,13.486735458714,-11.325000000000015,2
2454,15866.0,2011-08-30,101,211.89,4.927674418604651,1,124,43,0.0,1,14,1,211.89,0.0,0.0,2
2455,15867.0,2011-12-04,5,3788.75,8.254357298474945,16,2037,301,0.7816593886462883,0,15,1,315.7291666666667,132.46214556745386,-4.783881118881118,2
2456,15869.0,2011-03-07,277,149.64,9.976,2,175,13,0.0,0,17,1,149.64,0.0,0.0,2
2457,15870.0,2011-11-07,32,351.44,4.749189189189189,1,333,68,0.0,0,10,1,351.44,0.0,0.0,2
2458,15872.0,2011-11-25,14,316.25,2.928240740740741,2,187,101,0.0,4,11,1,316.25,0.0,0.0,2
2459,15874.0,2011-10-07,63,4330.67,31.6107299270073,9,2506,123,1.6029411764705883,4,12,1,721.7783333333333,804.1263399595033,172.93285714285716,2
2460,15877.0,2011-12-08,1,437.83,3.420546875,3,243,122,0.1259842519685039,1,11,1,218.915,28.84288560459928,-40.78999999999999,2
2461,15880.0,2010-12-05,369,299.03,3.082783505154639,2,178,95,0.0,6,13,1,299.03,0.0,0.0,2
2462,15881.0,2011-01-31,312,438.24,13.695,8,199,26,1.6451612903225807,0,16,1,219.12,148.02573357359188,209.34000000000003,2
2463,15882.0,2011-05-25,198,493.08,21.43826086956522,5,254,22,7.681818181818182,0,13,1,246.54,143.54267658086914,-203.0,2
2464,15883.0,2011-12-07,2,396.48,8.091428571428573,2,223,42,0.6458333333333334,2,17,1,198.24,77.04635487808622,108.96,2
2465,15885.0,2011-09-07,93,349.35,21.834375,1,109,16,0.0,2,14,1,349.35,0.0,0.0,2
2466,15886.0,2011-10-10,60,181.09,15.090833333333334,1,147,12,0.0,0,14,1,181.09,0.0,0.0,2
2467,15888.0,2011-09-21,79,135.6,11.3,2,51,10,0.0,1,12,1,135.6,0.0,0.0,2
2468,15889.0,2011-07-06,156,400.77,4.828554216867469,2,200,78,2.5853658536585367,6,15,1,200.385,96.5695731066468,-136.57000000000002,2
2469,15891.0,2011-04-27,226,509.13,8.629322033898305,1,417,59,0.0,2,12,1,509.13,0.0,0.0,2
2470,15894.0,2011-03-31,253,257.6,7.155555555555556,2,163,34,3.2857142857142856,6,14,1,128.8,31.09855623658437,-43.98000000000002,2
2471,15895.0,2011-07-13,149,179.17,16.288181818181815,1,94,11,0.0,2,10,1,179.17,0.0,0.0,2
2472,15897.0,2011-05-29,194,208.59,9.481363636363636,2,223,17,0.0,6,13,1,208.59,0.0,0.0,2
2473,15898.0,2011-12-08,1,1379.63,16.23094117647059,6,565,70,4.345238095238095,0,11,1,275.92600000000004,200.8409098764492,-43.44,2
2474,15899.0,2010-12-06,368,56.25,14.0625,1,39,4,0.0,0,10,1,56.25,0.0,0.0,2
2475,15900.0,2011-11-16,23,337.28,7.176170212765957,1,216,44,0.0,2,12,1,337.28000000000003,0.0,0.0,2
2476,15901.0,2011-11-23,16,349.75,3.208715596330275,3,372,101,1.2777777777777777,4,12,1,116.58333333333331,6.021339828753514,6.020000000000003,2
2477,15903.0,2011-11-30,9,5126.34,68.3512,8,2409,46,3.797297297297298,4,14,1,1025.268,1153.6674763206252,676.9380000000001,2
2478,15904.0,2011-12-01,8,164.68,5.489333333333334,1,84,30,0.0,3,14,1,164.68,0.0,0.0,2
2479,15906.0,2011-11-20,19,1521.79,10.078079470198675,8,538,114,1.5533333333333332,6,13,1,304.358,185.92906959375665,-5.321999999999997,2
2480,15907.0,2011-12-06,3,881.87,3.9194222222222224,3,477,174,0.9151785714285714,1,12,1,293.95666666666665,96.82821919943244,90.60500000000002,2
2481,15909.0,2011-06-19,173,191.94,27.42,1,98,7,0.0,6,10,1,191.94,0.0,0.0,2
2482,15910.0,2011-12-09,0,1228.88,4.619849624060151,8,1013,215,1.181132075471698,3,11,1,153.61,44.36302611087622,5.943571428571426,2
2483,15912.0,2011-06-14,178,264.62,13.927368421052632,2,185,19,3.0,2,17,1,132.31,12.98248050258502,-18.360000000000014,2
2484,15916.0,2011-11-23,16,1466.01,9.3975,10,747,125,2.238709677419355,2,13,1,244.335,158.7232918950461,23.006571428571423,2
2485,15917.0,2011-04-06,247,123.1,10.258333333333333,1,42,12,0.0,2,10,1,123.1,0.0,0.0,2
2486,15918.0,2011-06-02,190,334.23,8.35575,2,153,33,2.051282051282051,6,15,1,167.115,35.517973619000294,50.23000000000002,2
2487,15919.0,2011-11-20,19,525.69,4.308934426229508,2,385,103,2.884297520661157,6,11,1,262.845,68.96412436912398,97.53000000000004,2
2488,15920.0,2011-07-08,154,163.55,2.819827586206897,3,94,52,0.0,4,15,1,163.55,0.0,0.0,2
2489,15921.0,2011-06-20,172,323.03000000000003,13.459583333333336,1,162,24,0.0,0,11,1,323.03000000000003,0.0,0.0,2
2490,15922.0,2010-12-02,372,363.6,30.3,2,136,11,0.0,2,13,1,363.6,0.0,0.0,2
2491,15923.0,2010-12-02,372,127.08,6.051428571428572,1,122,21,0.0,3,12,1,127.08,0.0,0.0,2
2492,15925.0,2011-05-29,194,207.15,17.2625,1,93,12,0.0,6,15,1,207.15,0.0,0.0,2
2493,15930.0,2011-10-03,67,426.63,20.31571428571429,1,139,21,0.0,0,14,1,426.63,0.0,0.0,2
2494,15932.0,2011-12-05,4,2461.85,20.68781512605042,11,2311,93,2.389830508474576,0,14,1,307.73125,12.687366536947575,-3.083928571428577,2
2495,15933.0,2011-11-18,21,1107.46,14.965675675675676,3,885,63,0.8767123287671232,4,13,1,553.73,246.83683517660003,-349.08,2
2496,15935.0,2011-04-14,239,108.04,9.82181818181818,1,114,11,0.0,3,13,1,108.04,0.0,0.0,2
2497,15937.0,2011-10-06,64,145.35,20.764285714285712,1,73,7,0.0,3,15,1,145.35000000000002,0.0,0.0,2
2498,15938.0,2011-08-19,112,404.58,22.476666666666667,5,240,13,12.294117647058824,3,10,1,80.91600000000001,17.480797464646738,1.8759999999999992,2
2499,15939.0,2011-09-11,89,6087.26,80.09552631578947,15,4724,27,3.1466666666666665,3,14,1,676.3622222222223,651.7344501171044,-88.35900000000002,2
2501,15942.0,2011-07-29,133,337.44,24.102857142857143,1,232,14,0.0,4,9,1,337.44,0.0,0.0,2
2502,15944.0,2011-03-08,276,325.1,54.18333333333334,1,50,6,0.0,1,10,1,325.1,0.0,0.0,2
2503,15945.0,2010-12-09,365,181.0,90.5,1,52,2,0.0,3,13,1,181.0,0.0,0.0,2
2504,15947.0,2011-09-18,82,1708.24,58.9048275862069,1,898,29,0.0,6,10,1,1708.24,0.0,0.0,2
2505,15948.0,2011-12-01,8,955.24,15.920666666666667,2,567,51,0.5932203389830508,3,8,1,477.62,235.6362637626051,-333.24,2
2506,15949.0,2011-11-23,16,364.72,19.19578947368421,2,284,12,3.0,3,17,1,182.36,77.32919759056087,-109.36000000000004,2
2507,15950.0,2011-12-08,1,1684.46,16.514313725490197,5,712,86,3.514851485148515,3,11,1,336.892,268.9012996807565,-122.241,2
2508,15951.0,2011-12-08,1,669.57,15.57139534883721,3,306,36,6.738095238095238,6,11,1,334.785,57.11301471643743,-80.76999999999998,2
2509,15952.0,2011-11-06,33,781.91,9.30845238095238,4,391,65,2.289156626506024,6,12,1,195.4775,80.02066290444404,14.474999999999994,2
2510,15953.0,2011-11-24,15,1632.4299999999998,16.00421568627451,10,884,65,3.4653465346534653,2,14,1,272.07166666666666,112.25977078484824,47.15114285714285,2
2511,15955.0,2011-11-15,24,4389.81,23.728702702702705,16,2124,137,1.8695652173913044,3,14,1,548.72625,308.3204953540344,38.522023809523816,2
2512,15957.0,2011-11-08,31,428.89,10.211666666666666,1,211,40,0.0,1,12,1,428.89,0.0,0.0,2
2513,15958.0,2011-09-26,74,104.35,14.907142857142857,1,33,7,0.0,0,13,1,104.35,0.0,0.0,2
2514,15963.0,2011-11-20,19,470.76,16.812857142857144,2,298,26,0.925925925925926,1,13,1,235.38,63.15877769558243,-89.32000000000002,2
2515,15965.0,2011-11-22,17,808.87,7.287117117117117,4,434,88,3.172727272727273,4,10,1,404.435,351.071445791309,496.49,2
2516,15967.0,2011-11-16,23,397.68,4.971,2,205,73,3.734177215189873,2,15,1,198.84,52.241048994062126,73.88,2
2517,15969.0,2011-12-07,2,582.9,27.757142857142856,4,120,20,9.05,1,12,1,145.725,168.28704396556105,-82.66999999999999,2
2518,15970.0,2011-02-09,303,314.1,28.55454545454546,1,116,11,0.0,2,12,1,314.1,0.0,0.0,2
2519,15971.0,2011-11-22,17,4194.9,123.37941176470588,12,1716,9,8.787878787878787,1,10,1,524.3625,530.166140907061,36.789285714285725,2
2520,15973.0,2011-04-18,235,99.77000000000002,16.628333333333337,3,87,4,26.0,2,11,1,33.25666666666668,255.3462818083188,-159.38500000000005,2
2521,15974.0,2011-10-31,39,3429.55,19.37598870056497,8,2256,141,1.3920454545454546,3,10,1,489.9357142857143,206.1351430378578,-14.473571428571438,2
2522,15975.0,2011-09-16,84,371.01,15.45875,1,243,24,0.0,4,13,1,371.01,0.0,0.0,2
2523,15976.0,2011-06-27,165,427.64,4.454583333333333,2,275,83,0.5684210526315789,1,17,1,213.82,5.416437943888962,7.659999999999997,2
2524,15977.0,2011-11-22,17,1054.73,16.226615384615386,2,1016,48,0.328125,1,13,1,527.365,242.86996613414348,343.47,2
2525,15978.0,2011-09-23,77,1098.78,22.42408163265306,1,888,49,0.0,4,15,1,1098.78,0.0,0.0,2
2526,15980.0,2011-09-12,88,2398.86,55.78744186046512,3,1560,40,3.928571428571429,0,9,1,1199.43,621.1933072723821,878.5000000000001,2
2527,15981.0,2011-11-15,24,3408.48,35.13896907216495,8,1866,53,2.958333333333333,4,10,1,426.06,131.59574113820813,9.704761904761908,2
2528,15983.0,2011-11-17,22,1465.12,13.081428571428573,4,886,82,3.1531531531531534,3,12,1,732.56,573.9020057466256,-811.6199999999999,2
2529,15984.0,2011-12-07,2,2759.93,10.49403041825095,11,1805,217,1.3778625954198471,6,14,1,344.99125000000004,340.15112206351967,89.8627380952381,2
2530,15985.0,2011-08-08,123,1037.42,27.30052631578948,3,836,29,3.054054054054054,6,11,1,345.8066666666667,510.1439453069431,-328.37,2
2531,15986.0,2011-11-09,30,168.12,12.008571428571427,1,268,14,0.0,2,15,1,168.12,0.0,0.0,2
2532,15987.0,2011-11-27,12,1432.77,11.193515625,7,1533,110,2.787401574803149,3,12,1,286.554,121.8462021566532,25.176999999999992,2
2533,15988.0,2011-11-20,19,156.78,6.03,1,180,26,0.0,6,13,1,156.78,0.0,0.0,2
2534,15990.0,2011-10-26,44,792.11,15.232884615384616,2,443,52,4.764705882352941,2,15,1,396.055,7.516545084012996,-10.629999999999995,2
2535,15992.0,2011-12-06,3,41.99,13.996666666666664,1,17,3,0.0,1,11,1,41.99,0.0,0.0,2
2536,15993.0,2011-12-01,8,2728.22,4.9604,10,2022,335,0.058287795992714,2,16,1,909.4066666666668,594.3558962720344,-527.045,2
2537,15994.0,2011-10-16,54,414.27,12.9459375,1,173,31,0.0,6,12,1,414.27,0.0,0.0,2
2538,15996.0,2011-09-12,88,1016.68,7.9428125,7,378,103,2.1811023622047245,0,15,1,169.4466666666667,57.07206905892467,-25.04114285714285,2
2539,15998.0,2011-11-03,36,3074.42,6.063944773175543,6,2028,373,0.6383399209486166,1,12,1,614.884,265.92693776674827,-108.759,2
2540,16003.0,2011-11-10,29,2735.37,26.55699029126213,5,1185,82,3.215686274509804,3,9,1,683.8425,497.0690199140692,-125.309,2
2541,16005.0,2011-11-27,12,578.71,2.8791542288557217,4,280,173,1.29,6,13,1,192.9033333333333,97.14383270868684,74.19,2
2542,16006.0,2011-05-12,211,101.4,12.675,1,84,8,0.0,3,13,1,101.4,0.0,0.0,2
2543,16007.0,2011-10-23,47,1693.81,4.445695538057743,4,1388,221,0.4368421052631579,6,13,1,564.6033333333334,347.7409800891079,301.085,2
2544,16008.0,2011-11-16,23,478.78,14.508484848484848,3,323,29,5.625,2,10,1,159.59333333333333,28.040906428525687,4.459999999999994,2
2545,16009.0,2011-11-17,22,972.11,11.855,4,366,68,1.691358024691358,6,11,1,324.0366666666667,160.05105320907245,-149.91500000000002,2
2546,16010.0,2011-04-08,245,392.4,4.9670886075949365,3,202,62,1.4743589743589745,6,11,1,196.2,121.7637877203235,172.20000000000002,2
2547,16011.0,2011-12-01,8,3352.96,15.966476190476191,16,2035,99,1.6794258373205742,3,16,1,304.81454545454545,180.01518482414957,9.735272727272726,2
2548,16012.0,2011-11-04,35,1415.29,15.05627659574468,3,799,87,1.2795698924731185,4,13,1,471.7633333333333,258.99923577750826,-40.94,2
2549,16014.0,2011-11-04,35,637.58,4.521843971631206,4,254,123,1.8071428571428567,6,16,1,212.52666666666667,77.4410332661783,-65.215,2
2550,16015.0,2011-12-06,3,689.41,3.7879670329670327,4,903,145,0.2430939226519337,4,12,1,229.8033333333333,62.08292223577537,-48.83499999999999,2
2551,16016.0,2011-12-06,3,1440.06,6.371946902654867,10,600,156,1.5955555555555556,2,12,1,240.01,130.24677562227788,-21.90114285714285,2
2552,16017.0,2011-10-23,47,211.88,6.62125,1,102,26,0.0,6,12,1,211.88,0.0,0.0,2
2553,16018.0,2011-10-31,39,408.9,14.60357142857143,2,190,26,5.222222222222222,6,13,1,204.45,60.1747870789752,85.1,2
2554,16019.0,2011-12-08,1,3450.24,20.910545454545456,10,1649,133,2.182926829268293,1,10,1,431.28,442.4312884828235,-57.27904761904762,2
2555,16020.0,2011-11-23,16,851.01,18.500217391304343,3,487,42,1.0666666666666669,2,13,1,425.505,131.9390543015979,-186.59,2
2556,16022.0,2011-03-24,260,602.63,8.48774647887324,1,255,68,0.0,3,13,1,602.63,0.0,0.0,2
2557,16023.0,2011-10-24,46,719.81,7.126831683168317,3,358,90,2.2,1,14,1,239.9366666666667,74.71261763138362,20.64,2
2558,16024.0,2011-11-27,12,245.75,4.028688524590164,1,377,60,0.0,6,13,1,245.75,0.0,0.0,2
2559,16025.0,2011-11-10,29,439.66,15.702142857142857,1,338,28,0.0,3,11,1,439.66,0.0,0.0,2
2560,16026.0,2011-10-27,43,236.09,7.3778125,1,243,30,0.0,3,13,1,236.09,0.0,0.0,2
2561,16027.0,2011-09-09,91,934.62,58.41375,6,1147,11,13.866666666666667,3,13,1,186.924,120.84333299772896,-44.87400000000001,2
2562,16030.0,2011-02-03,309,331.24,11.422068965517242,1,283,28,0.0,3,11,1,331.24,0.0,0.0,2
2563,16031.0,2011-09-08,92,547.9,5.590816326530612,2,421,91,1.5876288659793814,3,13,1,273.95,44.80228565597963,-63.35999999999999,2
2564,16034.0,2011-05-27,196,437.7,19.895454545454545,3,242,18,6.476190476190476,1,11,1,218.85,92.27743494484446,130.50000000000003,2
2565,16036.0,2011-09-13,87,758.92,13.798545454545454,2,716,55,3.259259259259259,1,14,1,379.46,269.73295275142044,381.46,2
2566,16037.0,2011-03-15,269,855.02,21.923589743589744,3,428,37,2.3157894736842106,1,9,1,285.00666666666666,28.993491223606263,-24.449999999999985,2
2567,16038.0,2011-12-02,7,454.33,16.22607142857143,4,241,24,7.111111111111111,6,11,1,151.44333333333333,143.66488831072584,-119.25,2
2568,16040.0,2011-10-05,65,1313.55,20.20846153846154,3,684,57,3.15625,2,16,1,437.85,15.665516269820138,7.469999999999998,2
2569,16042.0,2011-11-17,22,1127.57,15.237432432432431,7,733,68,4.767123287671233,3,12,1,225.514,224.315850822005,111.631,2
2570,16043.0,2011-11-02,37,773.99,19.845897435897434,4,503,30,7.342105263157895,2,11,1,193.4975,92.54866120947764,-55.061000000000014,2
2571,16045.0,2011-08-12,119,1340.7,16.15301204819277,4,897,71,2.0609756097560976,1,14,1,335.175,221.7748727125476,-129.06,2
2572,16048.0,2011-09-15,85,243.69000000000003,27.076666666666668,3,143,9,35.875,2,15,1,121.845,190.34607442760677,-269.19,2
2573,16049.0,2011-10-30,40,1074.81,3.5946822742474915,3,763,248,0.1140939597315436,4,16,1,537.405,75.37051180667416,106.59000000000005,2
2574,16050.0,2011-06-19,173,137.9,13.79,1,278,10,0.0,6,11,1,137.9,0.0,0.0,2
2575,16052.0,2011-10-16,54,362.06,10.648823529411764,1,282,34,0.0,6,15,1,362.06,0.0,0.0,2
2576,16053.0,2011-11-07,32,1511.95,17.999404761904763,2,1793,81,1.072289156626506,1,14,1,755.975,520.7346468692092,-736.4300000000001,2
2577,16054.0,2011-07-17,145,783.9,11.198571428571428,1,380,70,0.0,6,13,1,783.9,0.0,0.0,2
2578,16055.0,2011-05-03,220,134.8,16.85,1,22,8,0.0,1,9,1,134.8,0.0,0.0,2
2579,16056.0,2011-10-25,45,650.75,9.859848484848484,1,345,66,0.0,1,15,1,650.75,0.0,0.0,2
2580,16057.0,2011-12-05,4,2140.2200000000003,15.971791044776122,10,833,109,2.0902255639097747,2,15,1,356.7033333333333,341.7939482007642,-32.46000000000001,2
